specObjID,plateid,mjd,fiberid,ra,dec,z,sn_median,lgm_tot_p50
2.25069e+18,1999.0,53503.0,76.0,185.505,33.54777,0.1187068,13.49251,10.06635
1.9344e+18,1718.0,53850.0,395.0,226.7928,12.1881,0.08616672,18.20607,10.11405
2.35774e+18,2094.0,53851.0,371.0,204.6433,31.04395,0.1163797,10.34323,9.96551
1.33989e+18,1190.0,52670.0,268.0,132.5967,4.6006730000000005,0.07705052,7.437864999999999,9.882819
1.38151e+18,1227.0,52733.0,120.0,179.1775,9.99163,0.11537269999999998,8.434383,10.53665
2.67292e+18,2374.0,53765.0,118.0,155.3026,19.73676,0.11883339999999998,13.71178,10.10877
2.00865e+18,1784.0,54425.0,154.0,130.6086,57.25842,0.0921358,17.599610000000006,10.01407
2.07732e+18,1845.0,54144.0,139.0,228.4848,28.19084,0.1153886,11.91684,10.5407
1.62358e+18,1442.0,53050.0,113.0,173.7395,46.88853,0.03356951,15.87518,9.504186
2.11221e+18,1876.0,54464.0,64.0,136.4611,63.43221,0.01787385,7.954836999999999,8.736002000000001
3.08731e+18,2742.0,54233.0,351.0,206.0603,16.45579,0.0838384,9.642523,10.3893
2.18429e+18,1940.0,53383.0,149.0,142.2132,26.67728,0.1377082,11.45359,10.3555
2.22704e+18,1978.0,53473.0,19.0,204.4354,27.78651,0.02760339,12.90155,9.570296
2.42419e+18,2153.0,54212.0,448.0,227.1812,22.15129,0.07308957,10.71804,8.592537
2.06495e+18,1834.0,54562.0,195.0,229.9532,5.030125,0.07824139,18.46401,10.29049
2.04132e+18,1813.0,53903.0,220.0,219.9285,7.206652,0.09753027,26.41393,11.36454
2.17419e+18,1931.0,53358.0,289.0,129.9993,23.41355,0.0124453,12.37812,8.968691
1.63269e+18,1450.0,53120.0,506.0,183.7598,43.33738,0.04526763,14.47042,9.604166
1.62705e+18,1445.0,53062.0,464.0,175.5282,42.48179,0.06585572,17.10199,10.21684
1.10238e+18,979.0,52427.0,452.0,259.8792,27.77648,0.1081879,6.249212,10.26519
9.63865e+17,856.0,52339.0,346.0,208.4885,5.531211,0.08427706,16.61071,10.35723
3.09857e+18,2752.0,54533.0,334.0,226.9207,13.83533,0.1243631,6.022418,10.45471
2.58411e+18,2295.0,53734.0,610.0,147.7909,23.11008,0.05681765,12.83034,9.568282
2.64824e+18,2352.0,53770.0,436.0,158.7813,25.5173,0.06688751,14.37245,9.730985
3.10313e+18,2756.0,54508.0,535.0,208.9171,19.30807,0.09180661,18.81039,10.63196
1.94348e+18,1726.0,53137.0,633.0,239.2594,9.108665,0.09048611,18.92381,10.69707
1.65177e+18,1467.0,53115.0,268.0,210.061,43.96922,0.0909306,16.7175,10.6267
2.0774e+18,1845.0,54144.0,416.0,227.7418,30.20557,0.08620163,8.094764999999999,10.30198
1.46155e+18,1298.0,52964.0,497.0,130.9575,7.547464,0.1019801,7.615025,10.41093
1.48964e+18,1323.0,52797.0,287.0,206.8751,54.12022,0.09990019,10.51907,10.49265
2.39481e+18,2127.0,53859.0,63.0,214.7613,26.16403,0.05597544,21.67493,9.747645
2.39153e+18,2124.0,53770.0,434.0,211.2391,25.0258,0.03525086,15.61486,9.666931
1.79594e+18,1595.0,52999.0,476.0,146.5985,36.1894,0.05905395,15.5049,9.469151
3.45805e+17,307.0,51663.0,558.0,220.0944,0.2779703,0.1089673,7.143257000000001,10.40776
1.9726e+18,1752.0,53379.0,74.0,169.5599,13.99426,0.08783321,9.529255,10.32597
1.63269e+18,1450.0,53120.0,505.0,183.2,43.82961,0.09615577,5.8085879999999985,10.38452
9.68367e+17,860.0,52319.0,338.0,120.6199,30.40122,0.09713047,6.983611,10.19797
1.34436e+18,1194.0,52703.0,129.0,138.6684,5.729268,0.07235534,12.62057,9.863761
2.41508e+18,2145.0,54212.0,90.0,223.9311,24.8885,0.1650489,10.73494,10.7767
1.09792e+18,975.0,52411.0,613.0,258.1352,31.1174,0.1420596,11.31723,10.47389
2.7462e+18,2439.0,53795.0,463.0,139.3892,17.57517,0.13491889999999998,13.02537,10.95693
5.0792e+17,451.0,51908.0,505.0,141.2464,56.823780000000006,0.09157289,11.23516,9.519953
6.63217e+17,589.0,52055.0,226.0,225.2619,3.401915,0.08391485,10.7149,10.46496
1.63377e+18,1451.0,53117.0,310.0,183.4607,47.07579000000001,0.03235894,10.86485,9.503267999999998
3.23242e+17,287.0,52023.0,396.0,182.529,-0.04540791,0.1163325,11.47589,10.47334
2.79562e+18,2483.0,53852.0,51.0,164.0443,15.54934,0.112343,21.58804,10.57842
1.34444e+18,1194.0,52703.0,422.0,137.7155,7.403571,0.1747864,9.114795,10.61845
1.78126e+18,1582.0,52939.0,315.0,116.1236,18.75657,0.09719957,8.00265,10.08781
3.81823e+17,339.0,51692.0,520.0,196.5032,-2.670519,0.08422956,15.389170000000002,10.59392
1.6068e+18,1427.0,52996.0,510.0,155.0017,38.63795,0.08740336,21.141070000000006,10.57047
2.74496e+18,2438.0,54056.0,44.0,139.9388,13.51372,0.1095161,13.39316,10.47347
1.31734e+18,1170.0,52756.0,130.0,242.7627,42.71523,0.06066902,9.123686,9.713839
1.52561e+18,1355.0,52823.0,58.0,234.0746,33.45897,0.05436597,8.62546,9.733908
2.79344e+18,2481.0,54086.0,308.0,162.2255,23.03531,0.02439052,22.66366,9.218337
9.593e+17,852.0,52375.0,120.0,202.421,4.555983,0.1155633,8.070636,10.59873
2.11567e+18,1879.0,54478.0,362.0,147.8093,69.6771,0.11298139999999998,9.771097,10.41269
2.27886e+18,2024.0,53503.0,138.0,207.0289,32.14653,0.0609268,22.2561,10.2677
5.37173e+17,477.0,52026.0,432.0,144.4782,2.054384,0.1715479,11.45056,11.02939
7.52157e+17,668.0,52162.0,203.0,34.49276,-9.929737,0.05397785,32.26679,10.67838
3.14356e+18,2792.0,54556.0,181.0,226.5666,19.01674,0.04796891,13.32846,9.032669
1.01106e+18,898.0,52606.0,20.0,137.3392,45.34933,0.1547193,12.39997,10.78357
1.50658e+18,1338.0,52765.0,441.0,246.9834,37.24772,0.1178292,14.43356,10.6662
2.0683e+18,1837.0,53494.0,71.0,241.4636,4.573938,0.0797183,11.29241,10.14136
7.51132e+17,667.0,52163.0,571.0,33.18649,-8.213854,0.1357421,8.156561,9.926609
2.0357e+18,1808.0,54176.0,248.0,209.4032,5.933015,0.08426007,12.50608,10.23218
2.84864e+18,2530.0,53881.0,394.0,244.7773,13.0956,0.1296472,11.26123,10.43236
1.30731e+18,1161.0,52703.0,496.0,217.3639,56.17124,0.07927206,13.43659,9.980656
1.6417e+18,1458.0,53119.0,499.0,195.5952,41.96168,0.14467349999999998,11.15471,10.71034
1.84987e+18,1643.0,53143.0,58.0,214.2948,35.74594000000001,0.1348914,7.717082,10.54973
1.78921e+18,1589.0,52972.0,563.0,134.2433,29.63771,0.1007018,11.27733,10.06028
2.22592e+18,1977.0,53475.0,45.0,201.2104,37.92314,0.06156471,16.76039,10.33237
8.90645e+17,791.0,52435.0,212.0,221.1775,55.87158,0.09083096,7.755745,9.912343
1.8106e+18,1608.0,53138.0,573.0,176.4059,13.01633,0.0956783,15.058129999999998,10.39942
8.54624e+17,759.0,52254.0,240.0,122.7169,37.99965,0.1116843,8.387713,10.30931
2.51991e+18,2238.0,54205.0,528.0,191.7603,28.73879,0.1115055,11.06311,9.818565
1.46263e+18,1299.0,52972.0,305.0,132.7515,7.957273,0.07062104,16.86149,9.278502
1.00107e+18,889.0,52663.0,535.0,116.9198,30.449,0.06218177,12.19414,10.06999
2.19447e+18,1949.0,53433.0,333.0,148.3942,32.73552,0.08462393,11.44012,10.54386
2.49511e+18,2216.0,53795.0,433.0,170.1508,27.1791,0.1206458,9.797339,10.83554
2.98482e+18,2651.0,54507.0,222.0,198.0857,21.59473,0.1659891,9.520697,10.44468
2.06836e+18,1837.0,53494.0,301.0,239.5767,4.5368080000000015,0.1029741,9.369465,10.33511
2.03122e+18,1804.0,53886.0,341.0,205.2556,10.22418,0.06245396,7.690966,9.802903
2.80472e+18,2491.0,53855.0,360.0,166.7665,17.37751,0.1123572,10.0427,10.39929
1.85326e+18,1646.0,53498.0,87.0,221.7851,33.11868,0.1278733,12.79911,10.9298
8.45613e+17,751.0,52251.0,225.0,1.344418,14.86856,0.04558951,13.32966,9.640117
6.23843e+17,554.0,52000.0,345.0,139.6532,54.54804,0.04372504,6.779909,8.663877000000001
1.12141e+18,996.0,52641.0,57.0,152.8297,5.538886,0.06364121,4.74899,9.746521
1.30955e+18,1163.0,52669.0,456.0,221.9789,55.10844,0.1167717,11.2304,9.87037
2.36226e+18,2098.0,53460.0,457.0,173.7646,34.279270000000004,0.1345354,7.737945,10.21149
2.93864e+18,2610.0,54476.0,156.0,184.2973,19.37658,0.11365,13.21556,10.54834
5.72091e+17,508.0,52366.0,486.0,165.5817,2.700082,0.08114461,12.59995,10.01203
1.48622e+18,1320.0,52759.0,100.0,201.7368,55.43473,0.10799960000000003,6.4127519999999985,10.13981
1.56167e+18,1387.0,53118.0,159.0,231.0802,32.25371,0.06564124,12.92614,10.09314
2.79787e+18,2485.0,54176.0,39.0,165.9552,17.81201,0.132824,8.097505,10.34073
2.08642e+18,1853.0,53566.0,466.0,244.1699,21.74763,0.06298182,11.4165,9.554305
1.52792e+18,1357.0,53034.0,259.0,152.99200000000005,39.73742,0.06742614,12.71583,9.601276
3.10303e+18,2756.0,54508.0,164.0,209.1196,18.21566,0.06700467,26.689190000000004,10.54811
6.58696e+17,585.0,52027.0,163.0,217.7432,3.548943,0.06582679,11.43888,10.07697
8.95254e+17,795.0,52378.0,596.0,233.7485,53.08224000000001,0.02924993,19.14937,9.542861
8.36595e+17,743.0,52262.0,187.0,346.7806,13.99549,0.1121272,5.826291,10.64448
1.89728e+18,1685.0,53463.0,502.0,248.0543,30.96356,0.05446604,10.83515,9.654391
2.72365e+18,2419.0,54139.0,356.0,119.6625,9.874629,0.05788933,18.13415,10.20236
8.52322e+17,757.0,52238.0,57.0,120.5728,35.99369,0.1053748,11.77179,10.31235
9.87442e+17,877.0,52353.0,102.0,166.8608,50.56042,0.1044369,11.37881,9.935864
9.64939e+17,857.0,52314.0,156.0,115.1915,24.3984,0.08436619999999999,9.213072,10.0876
1.82738e+18,1623.0,53089.0,144.0,181.5825,6.786181,0.1694987,9.890611,10.60287
2.2272e+18,1978.0,53473.0,635.0,204.5432,28.66558,0.07724078,19.378,10.43561
1.94231e+18,1725.0,54266.0,484.0,235.6827,9.754366,0.08697721,7.69503,9.774247
9.57033e+17,850.0,52338.0,67.0,198.546,4.715146,0.05305604,27.46932,7.903850999999999
6.31761e+17,561.0,52295.0,477.0,160.9974,60.49927,0.02243434,19.44684,9.308314
2.17865e+18,1935.0,53387.0,111.0,137.1436,26.98937,0.07884156,7.390128,9.983865
1.5594e+18,1385.0,53108.0,97.0,227.445,33.05717,0.1175123,10.83002,10.19068
2.03676e+18,1809.0,53792.0,43.0,212.5639,8.779164,0.1078849,6.345015,10.44462
1.95119e+18,1733.0,53047.0,12.0,112.4044,37.90974,0.2033226,24.25167,10.6481
1.44797e+18,1286.0,52725.0,235.0,211.518,46.45623,0.05232845,6.137445,9.447753
1.55614e+18,1382.0,53115.0,546.0,220.7496,37.35377,0.13813050000000002,10.4655,10.52122
8.1079e+17,720.0,52206.0,516.0,336.1402,-8.506152,0.08146018,10.18433,10.37031
5.86696e+17,521.0,52326.0,372.0,189.5569,3.349167,0.1548589,10.44899,10.86409
2.57045e+18,2283.0,53729.0,82.0,134.8016,17.69584,0.1102198,7.824491,10.29004
2.94883e+18,2619.0,54506.0,371.0,200.5877,20.05224,0.1531479,8.373147,10.58266
2.28906e+18,2033.0,53476.0,388.0,207.0566,36.64552,0.08832662,10.09823,9.987442
2.34982e+18,2087.0,53415.0,249.0,138.2804,24.6928,0.02103115,14.80859,8.681628
1.30497e+18,1159.0,52669.0,202.0,210.4938,56.2407,0.101899,9.86983,10.2893
1.83088e+18,1626.0,53472.0,611.0,187.4133,8.427365,0.13996129999999998,7.448969,10.78541
2.03233e+18,1805.0,53875.0,304.0,207.0453,6.466921,0.1149611,13.154470000000002,10.55584
1.4907e+18,1324.0,53088.0,26.0,213.7961,54.37154,0.09370521,16.65072,9.730414
1.00216e+18,890.0,52583.0,385.0,117.925,32.53609,0.06333652,5.736482,10.14058
8.55784e+17,760.0,52264.0,365.0,123.9808,41.069,0.100529,17.32507,10.733
1.48176e+18,1316.0,52790.0,281.0,186.2122,56.467180000000006,0.06642553,16.79518,9.948217
8.16388e+17,725.0,52258.0,401.0,345.6514,-8.409907,0.05591705,18.43884,10.05733
3.13012e+18,2780.0,54557.0,412.0,228.2817,18.19564,0.1031347,17.11619,10.76198
5.19139e+17,461.0,51910.0,359.0,52.03963,-6.285366000000002,0.1001163,11.55404,10.33035
1.56054e+18,1386.0,53116.0,160.0,229.5808,33.18853,0.1114009,17.627779999999994,10.54999
5.06814e+17,450.0,51908.0,577.0,137.4506,55.95691,0.1161282,19.59311,10.95456
9.62669e+17,855.0,52375.0,91.0,208.2747,3.641543,0.07294505,13.916720000000002,9.691657
2.93082e+18,2603.0,54479.0,361.0,195.9749,18.54711,0.2217575,12.50022,10.983
9.34566e+17,830.0,52293.0,252.0,132.3536,40.81556,0.1443597,12.56815,10.23732
1.8589e+18,1651.0,53442.0,140.0,231.6707,29.09801,0.08331344,13.61576,10.26003
3.12327e+18,2774.0,54534.0,77.0,218.5226,19.33832,0.07782764,13.91989,10.28669
2.24969e+18,1998.0,53433.0,525.0,161.2324,38.43194,0.1180424,13.20797,10.73289
1.12371e+18,998.0,52750.0,225.0,155.7857,6.1926510000000015,0.1111554,10.03021,10.76444
2.37343e+18,2108.0,53473.0,115.0,182.4213,38.38719,0.08726954,11.87435,10.2605
8.40024e+17,746.0,52238.0,374.0,351.785,15.43051,0.06358334,12.90229,10.20253
2.5727e+18,2285.0,53700.0,50.0,136.7673,18.36747,0.08560383,20.74086,10.89324
7.3763e+17,655.0,52162.0,602.0,10.85214,-9.022059,0.09586413,26.14975,11.02865
6.81264e+17,605.0,52353.0,344.0,208.082,63.82346999999999,0.09780058,9.498797,9.980121
7.04825e+17,626.0,52057.0,44.0,248.9289,44.40014,0.05864437,4.518346,9.197148
5.92251e+17,526.0,52312.0,100.0,200.4583,1.43241,0.08262195,18.82321,10.08072
8.2204e+17,730.0,52466.0,485.0,321.774,11.55348,0.09863085,9.028293,9.93341
1.34671e+18,1196.0,52733.0,484.0,143.4793,7.949075,0.08678622,16.653010000000002,10.82903
1.86688e+18,1658.0,53240.0,487.0,246.2058,22.24524,0.181617,5.704816,10.57526
2.79008e+18,2478.0,54097.0,367.0,160.7686,21.54427,0.1094945,14.481520000000002,10.51051
1.17554e+18,1044.0,52468.0,368.0,210.2092,53.40683000000001,0.1746438,24.14713,10.43757
2.78893e+18,2477.0,54058.0,274.0,159.7856,22.8695,0.1107851,12.10017,10.18535
1.07753e+18,957.0,52398.0,175.0,193.326,59.46827,0.08448187,12.0914,10.31909
2.74728e+18,2440.0,53818.0,312.0,139.4617,14.69357,0.07846103,6.991278,9.736333
2.37349e+18,2108.0,53473.0,350.0,180.4388,38.86184,0.1198976,10.11553,10.46731
2.44102e+18,2168.0,53886.0,245.0,236.0938,19.32463,0.1075265,15.23011,10.5545
2.26307e+18,2010.0,53495.0,43.0,189.5847,35.7416,0.09941641,10.32112,10.12951
2.0244e+18,1798.0,53851.0,129.0,199.4084,8.650973,0.08346676,12.94916,9.76069
2.36114e+18,2097.0,53491.0,469.0,176.3842,34.3326,0.06480167,12.15222,9.947268
1.85106e+18,1644.0,53144.0,308.0,214.9105,35.28288,0.1251512,8.591216000000001,10.20612
2.3544e+18,2091.0,53447.0,510.0,165.5762,37.58738,0.09868637,5.342304,10.16939
1.85776e+18,1650.0,53174.0,90.0,231.2267,29.501890000000003,0.1138019,14.97212,10.72351
1.08316e+18,962.0,52620.0,166.0,159.9138,46.68672,0.06256089,16.30262,10.03015
8.38923e+17,745.0,52258.0,464.0,350.6341,14.93695,0.06352099,10.03313,10.06145
2.41409e+18,2144.0,53770.0,589.0,223.1987,22.64238,0.1015381,14.06931,10.56712
3.09633e+18,2750.0,54242.0,370.0,222.7071,14.89943,0.1766667,8.324613000000001,10.63273
7.21755e+17,641.0,52199.0,193.0,323.0624,-8.380919,0.08685969,9.161057,10.05776
2.41622e+18,2146.0,54230.0,147.0,224.5346,27.9842,0.08474888,6.996189,9.89244
2.10883e+18,1873.0,54437.0,85.0,125.9923,57.54168000000001,0.1377536,8.954391000000003,10.25353
2.79113e+18,2479.0,54174.0,100.0,161.759,17.54266,0.08213339,16.74377,10.52263
1.02914e+18,914.0,52721.0,255.0,207.8134,-3.136725,0.03631508,16.27005,9.247766
1.07759e+18,957.0,52398.0,367.0,193.0845,60.87235,0.0993753,15.13916,11.02327
1.58537e+18,1408.0,52822.0,384.0,246.072,27.82032,0.1298677,4.999841,10.33139
1.82509e+18,1621.0,53383.0,27.0,177.3552,7.0157690000000015,0.07682788,12.81406,10.09038
2.22258e+18,1974.0,53430.0,208.0,172.454,31.33565,0.1332553,12.31369,10.33293
1.33771e+18,1188.0,52650.0,499.0,131.1371,4.615351,0.130109,11.55048,10.31032
2.73936e+18,2433.0,53820.0,148.0,134.55,13.39071,0.04970227,15.79061,9.025711
2.6494e+18,2353.0,53794.0,576.0,157.7059,27.92801,0.04671838,9.045822,9.257459
2.2902e+18,2034.0,53466.0,437.0,166.2167,35.48064,0.1384403,10.99568,10.42509
6.82403e+17,606.0,52365.0,391.0,213.2486,62.90538000000001,0.07582275,16.151670000000006,10.03381
2.40728e+18,2138.0,53757.0,389.0,219.0639,30.39471,0.1167035,20.88702,11.10036
2.03792e+18,1810.0,53794.0,148.0,213.9342,8.199829,0.1843389,16.827379999999998,11.10336
2.80697e+18,2493.0,54115.0,357.0,167.833,24.46539,0.09462197,21.1429,10.39231
1.99752e+18,1774.0,53759.0,617.0,202.7498,15.05656,0.07874880000000001,12.57802,10.26061
3.0975e+18,2751.0,54243.0,531.0,225.7781,14.15054,0.1089541,19.06694,11.12813
2.90373e+18,2579.0,54068.0,142.0,143.1173,14.91429,0.07709867,14.11589,10.54587
6.57642e+17,584.0,52049.0,423.0,215.0225,4.690499,0.07789580000000003,7.8066710000000015,9.695683
2.05149e+18,1822.0,53172.0,368.0,237.9745,6.451005,0.08939821,15.68852,11.20185
2.6515e+18,2355.0,53792.0,15.0,162.5784,24.64299,0.1231464,3.486379,10.38301
2.82167e+18,2506.0,54179.0,613.0,176.0923,20.21936,0.1127205,11.97932,10.48345
2.66726e+18,2369.0,53733.0,1.0,145.4139,16.69211,0.08869523,10.19822,10.02382
2.39935e+18,2131.0,53819.0,221.0,215.7792,25.49989,0.07850373,23.87465,9.320042
2.42751e+18,2156.0,54525.0,255.0,228.3262,19.96011,0.04036483,5.979666,9.044511
2.93875e+18,2610.0,54476.0,550.0,185.1119,20.28436,0.0674857,5.924322,9.991145
1.96932e+18,1749.0,53357.0,453.0,161.8339,14.45805,0.0457918,29.04785,9.686378
1.49975e+18,1332.0,52781.0,170.0,233.5661,45.75284,0.0663082,13.69414,9.7049
1.59777e+18,1419.0,53144.0,425.0,241.5667,33.21829,0.136212,13.21252,10.009
1.11925e+18,994.0,52725.0,390.0,147.0895,6.457928,0.08410916,8.914122,9.980749
1.05956e+18,941.0,52709.0,322.0,146.3957,44.12587,0.07624723,12.92624,10.20573
5.25934e+17,467.0,51901.0,505.0,131.9029,1.6111030000000002,0.1215245,8.58566,9.899042
1.93432e+18,1718.0,53850.0,86.0,227.9334,10.74504,0.09628518,12.46738,10.39152
2.7924e+18,2480.0,53851.0,603.0,162.8195,16.83215,0.084797,13.38636,10.14167
8.60209e+17,764.0,52238.0,77.0,135.6479,47.67366,0.1101739,20.91881,9.890905
1.08886e+18,967.0,52636.0,423.0,174.6328,49.9106,0.1077249,10.52279,9.690895
1.64732e+18,1463.0,53063.0,453.0,202.0841,47.12115,0.1061218,9.291603,10.25142
5.59684e+17,497.0,51989.0,405.0,205.2385,67.40907,0.1748578,7.267378999999999,10.67545
5.59689e+17,497.0,51989.0,424.0,205.0401,66.65999000000001,0.1756067,6.886479,10.62456
1.34661e+18,1196.0,52733.0,115.0,143.8816,7.452636,0.12564769999999995,13.07061,10.42471
1.62254e+18,1441.0,53083.0,413.0,170.1469,47.72858,0.053615599999999985,7.246416,8.904917999999997
1.06971e+18,950.0,52378.0,381.0,165.1832,59.00958000000001,0.1242807,7.427555,10.32077
1.53012e+18,1359.0,53002.0,88.0,156.6149,40.09734,0.06360824,14.02072,9.520915
9.30082e+17,826.0,52295.0,322.0,124.1756,36.07914,0.06744398,6.817311,9.804949
1.36797e+18,1215.0,52725.0,1.0,146.1382,39.2091,0.0667792,10.27682,9.822338
1.54708e+18,1374.0,53083.0,322.0,194.6134,45.55289000000001,0.1116549,5.593269,10.03281
5.64129e+17,501.0,52235.0,195.0,150.8339,1.897719,0.06464221,9.883626,9.007747
2.34986e+18,2087.0,53415.0,385.0,138.2679,26.32446,0.07856457,20.189120000000006,10.57872
1.81383e+18,1611.0,53147.0,25.0,182.3272,12.11087,0.06014435,5.894201,9.455481
5.05667e+17,449.0,51900.0,502.0,134.4346,54.22715,0.03898491,27.74907,9.962572
2.37793e+18,2112.0,53534.0,100.0,201.4759,32.28321,0.03678767,12.3234,9.464914
2.97356e+18,2641.0,54230.0,216.0,203.1541,17.60068,0.0374653,23.32562,10.00531
6.31787e+17,561.0,52295.0,571.0,163.0551,61.21509,0.1176131,10.2917,10.48464
1.76551e+18,1568.0,53169.0,367.0,252.5521,20.85974,0.06071656,4.0755930000000005,9.646453
2.41852e+18,2148.0,54526.0,312.0,223.2428,21.79815,0.1114056,16.284879999999998,10.64589
1.88258e+18,1672.0,53460.0,283.0,212.8909,47.76968,0.05978298,9.486908,9.864476
2.02221e+18,1796.0,53884.0,356.0,196.2273,9.949599,0.07000447,13.09958,10.21723
2.85078e+18,2532.0,54589.0,13.0,247.4489,8.941510000000003,0.1348634,4.912049,10.34592
4.76266e+17,423.0,51821.0,39.0,20.18535,14.69438,0.05904239,9.112288,9.84226
1.07873e+18,958.0,52410.0,421.0,197.2053,59.78125,0.06023846,9.216335,9.764589
7.10467e+17,631.0,52079.0,88.0,253.8846,40.85231,0.02927491,20.6948,9.918745
1.35903e+18,1207.0,52672.0,233.0,125.0254,29.30575,0.1131003,9.571811,9.923425
2.98149e+18,2648.0,54485.0,373.0,190.682,23.24326,0.1377295,15.11625,10.50401
2.67291e+18,2374.0,53765.0,83.0,155.2537,18.75851,0.1153598,10.24998,10.577
2.74049e+18,2434.0,53826.0,165.0,136.1075,13.30665,0.1688552,10.52794,10.45958
3.20898e+17,285.0,51663.0,59.0,180.002,-1.027955,0.04704268,16.35224,10.04958
2.24405e+18,1993.0,53762.0,481.0,203.2311,35.21324,0.02416337,11.62107,8.469935000000001
1.98167e+18,1760.0,53086.0,310.0,131.2976,9.109977,0.08565158,8.832127,10.69936
1.64833e+18,1464.0,53091.0,37.0,205.0504,40.94698,0.1677712,7.280136,10.63048
2.22151e+18,1973.0,53432.0,408.0,157.373,37.72369000000001,0.1047003,8.398122,10.51361
2.34979e+18,2087.0,53415.0,146.0,139.6149,25.45508,0.06284311,7.7475809999999985,9.303276
1.77459e+18,1576.0,53496.0,626.0,246.305,26.52467,0.1720128,15.33914,11.62202
1.05621e+18,938.0,52708.0,409.0,139.7075,40.7114,0.07697805,16.04618,10.5855
1.99625e+18,1773.0,53112.0,92.0,199.7207,13.590420000000002,0.08634973,13.34136,10.65339
6.99188e+17,621.0,52055.0,15.0,243.0833,53.25145,0.0616623,9.021048,10.15447
2.29351e+18,2037.0,53446.0,195.0,170.0848,37.17983,0.04738227,22.03579,10.31214
1.59779e+18,1419.0,53144.0,506.0,242.5617,33.03819,0.1160212,12.9736,10.30477
2.03916e+18,1811.0,53533.0,577.0,216.1381,9.382741,0.08269678,14.91174,10.50752
2.39266e+18,2125.0,53795.0,463.0,212.8543,31.76427,0.1968028,17.336560000000002,10.57562
1.78575e+18,1586.0,52945.0,251.0,125.8279,25.95359,0.07534864,13.0446,10.60208
