specObjID,plateid,mjd,fiberid,ra,dec,z,sn_median,lgm_tot_p50
2.72E+18,2420,54086,628,124.2951,12.39918,0.1096187,8.677689,10.29316
1.78E+18,1583,52941,431,118.9635,21.06634,0.08388719,17.39109,10.76128
8.96E+17,796,52401,93,237.0378,50.42459,0.06695797,7.914916,9.963536
3.11E+18,2763,54507,181,221.8051,15.72577,0.1126097,19.29122,10.80542
3.33E+18,2954,54561,546,233.2656,1.954111,0.09424433,19.61444,10.29296
2.28E+18,2027,53433,603,180.2049,39.08073,0.1194845,18.56954,10.49224
2.29E+18,2035,53436,315,176.3268,35.58291,0.07963738,6.742465,9.746278
1.01E+18,896,52592,429,131.016,43.34412,0.09159365,7.885781,9.986548
5.52E+17,490,51929,416,164.9573,66.93843,0.1337452,6.421611,10.03071
1.83E+18,1623,53089,337,179.92,8.271972,0.260365,8.798447,10.93387
1.12E+18,995,52731,87,150.4626,5.371923,0.08016834,10.4418,10.41837
2.49E+18,2212,53789,537,166.7264,27.55158,0.07854946,10.24094,9.816729
7.14E+17,634,52164,626,310.9265,-5.25256,0.08535407,16.36417,10.52063
8.75E+17,777,52320,226,177.0826,62.2063,0.1323819,15.19983,10.57407
2.05E+18,1819,54540,30,233.1097,6.265938,0.1274378,13.06664,10.63872
1.81E+18,1606,53055,298,171.3574,11.24855,0.142506,15.16373,10.98802
1.79E+18,1594,52992,32,146.5587,34.69522,0.1307449,17.69863,11.00685
1.05E+18,930,52618,392,121.8017,29.20086,0.08047423,8.47628,9.723244
3.32E+18,2949,54557,542,250.4985,27.1513,0.1221269,8.523397,10.34249
1.92E+18,1703,53799,357,209.8505,11.51227,0.05681657,23.15352,10.48963
1.85E+18,1646,53498,515,221.8255,34.17098,0.05765685,12.64964,9.870189
2.07E+18,1837,53494,153,240.895,4.671309,0.05711092,15.57957,9.037776
1.92E+18,1709,53533,117,218.5547,10.359,0.0800439,8.006933,9.88416
7.08E+17,629,52051,84,251.7176,43.17581,0.131134,6.609551,10.58031
2.40E+18,2128,53800,21,215.2173,23.87263,0.06804225,12.91692,9.340378
2.80E+18,2485,54176,615,165.9561,18.81909,0.06737072,7.847429,10.03235
3.14E+18,2792,54556,242,225.9102,17.99676,0.1188255,12.11951,10.86437
1.01E+18,895,52581,581,130.1541,41.75592,0.03301376,9.740383,9.787173
2.94E+18,2607,54184,157,205.0962,16.45632,0.07361278,13.08039,10.25077
3.74E+17,332,52367,329,181.8016,-1.553257,0.0748632,9.86236,10.4719
1.38E+18,1229,52723,104,182.831,9.404526,0.07378944,6.1971,10.15034
2.24E+18,1990,53472,367,164.7296,31.13489,0.07199992,16.98208,10.2772
1.95E+18,1728,53228,459,239.7563,8.877414,0.07138012,7.633834,9.655108
1.43E+18,1271,52974,485,134.0197,32.69417,0.07384226,24.7842,10.58278
2.50E+18,2217,53794,541,172.5171,29.77128,0.1222201,9.62092,10.50397
2.35E+18,2090,53463,516,162.8015,36.34815,0.1597477,8.511979,10.70568
2.22E+18,1973,53432,415,157.6512,37.69866,0.1506892,8.427814,10.72301
2.24E+18,1988,53469,589,167.0742,39.43785,0.1234095,17.77038,10.57934
2.22E+18,1973,53432,345,157.0003,37.56717,0.1192942,7.755746,10.65862
2.23E+18,1984,53433,132,188.4865,39.73756,0.1203043,8.646684,9.876082
3.67E+17,326,52375,388,171.1394,-1.859309,0.04437938,3.25403,9.573914
2.23E+18,1985,53431,217,191.3363,39.51756,0.07226544,6.48987,9.695777
1.31E+18,1160,52674,500,215.0652,56.6016,0.073579,16.32494,10.40855
6.09E+17,541,51959,103,114.734,32.05486,0.1645057,37.25752,10.74543
1.09E+18,966,52642,399,171.3977,49.42557,0.09203462,8.567656,9.758254
9.44E+17,838,52378,238,174.7617,4.599761,0.07443315,7.18736,10.16343
6.10E+17,542,51993,235,115.4816,34.65692,0.09385639,20.91375,9.890723
1.63E+18,1448,53120,81,181.8512,41.23288,0.07582176,16.20448,10.07007
1.61E+18,1427,52996,542,155.2155,38.96709,0.1015084,13.28507,10.17008
1.10E+18,979,52427,7,260.4029,26.23266,0.04105975,13.16928,9.469196
2.29E+18,2035,53436,52,178.269,35.21548,0.1510473,11.80886,10.83471
2.52E+18,2234,53823,181,187.3123,29.65879,0.08458321,16.81307,10.43401
1.80E+18,1599,53089,46,158.1499,10.11598,0.09072361,8.418476,9.894372
1.82E+18,1615,53166,103,187.5741,12.01542,0.08317084,15.99946,10.63949
8.30E+17,737,52518,123,335.8703,11.90745,0.02928832,35.25018,10.31046
1.46E+18,1300,52973,100,136.5999,7.537079,0.08513031,13.86059,10.0189
1.78E+18,1584,52943,309,120.5296,22.24205,0.1131194,8.664315,10.12325
3.09E+18,2743,54259,573,209.5663,16.81098,0.02657472,9.303217,9.278157
3.76E+17,334,51993,426,186.4707,-2.457457,0.06174175,16.18803,10.19642
2.64E+18,2347,53757,599,153.4291,26.40219,0.1662948,12.62143,10.85969
2.18E+18,1937,53388,291,138.4927,27.45774,0.08704519,6.022707,9.755405
9.94E+17,883,52430,336,182.0565,53.22462,0.08323387,7.247516,10.34225
3.32E+18,2952,54559,324,228.5813,2.60639,0.1250268,12.25102,10.4901
1.31E+18,1165,52703,120,229.3007,51.73585,0.1048574,7.185345,10.1529
1.63E+18,1452,53112,301,184.5522,42.18687,0.07509624,9.639705,9.36274
6.97E+17,619,52056,250,237.7144,54.46755,0.1200457,8.518818,9.977768
1.01E+18,894,52615,290,125.4786,38.86813,0.1156315,14.63247,10.06584
7.15E+17,635,52145,169,311.6491,-6.289697,0.1296787,6.687248,10.59263
1.39E+18,1235,52734,573,149.4948,7.953382,0.1266425,9.057774,10.91784
1.88E+18,1673,53462,191,216.5627,47.54,0.0776976,13.6952,10.1048
1.02E+18,907,52373,326,162.7911,56.42738,0.04738975,15.57422,9.950957
1.61E+18,1432,53003,534,160.1762,40.63593,0.07926138,14.14526,10.31083
2.37E+18,2101,53858,307,203.4524,36.63562,0.05819865,19.05606,10.09615
2.26E+18,2011,53499,45,195.8441,28.79653,0.02634211,13.52571,9.146097
1.98E+18,1757,53083,519,125.0157,7.699743,0.05235249,24.95614,10.20483
1.92E+18,1707,53885,445,215.2874,11.17231,0.1424852,9.310042,10.67748
1.93E+18,1717,53883,487,226.3016,9.783932,0.1081154,10.91819,10.03349
1.65E+18,1461,53062,451,199.1986,47.37286,0.1266358,12.36568,10.14314
1.12E+18,997,52734,340,153.5264,6.980474,0.06533229,17.15631,9.606559
3.30E+17,293,51994,272,193.7181,0.02006598,0.047693,15.81611,9.666965
9.18E+17,815,52374,253,245.2752,42.42271,0.0375265,13.82036,9.714935
2.58E+18,2295,53734,145,147.5055,21.97513,0.1133864,17.24568,10.51525
1.47E+18,1303,53050,383,142.1757,9.460075,0.06205796,4.485673,9.519539
9.31E+17,827,52312,256,126.678,36.66239,0.08301505,7.621947,9.496761
9.19E+17,816,52379,411,246.5472,41.50645,0.06154565,30.06992,10.62101
3.96E+17,352,51789,97,260.3157,61.61405,0.08013964,8.425954,9.797131
9.48E+17,842,52376,154,181.424,4.333566,0.06175147,12.9558,10.20731
1.92E+18,1708,53503,93,217.0844,12.21651,0.1403443,12.50906,10.80051
5.93E+17,527,52342,40,203.2574,2.137962,0.1120003,19.19136,10.50608
2.06E+18,1828,53504,477,219.1222,6.366848,0.05977333,9.504464,9.589168
8.91E+17,791,52435,368,220.2513,58.11089,0.02897241,12.82861,9.031273
2.83E+18,2517,54567,626,236.7994,14.2577,0.137848,9.604589,10.49213
8.50E+17,755,52235,450,116.178,32.60148,0.06177124,6.759834,9.568322
1.35E+18,1199,52703,12,135.5795,39.27047,0.1641752,14.50954,10.27709
2.73E+18,2423,54149,523,125.9446,11.61332,0.06543322,14.02737,9.921605
3.11E+18,2758,54523,314,211.8181,17.63456,0.08062403,18.23479,10.27036
2.52E+18,2238,54205,565,192.0413,28.64812,0.101374,13.78978,9.713182
1.52E+18,1351,52790,62,225.3189,37.36312,0.01382938,2.637608,8.099099
3.11E+18,2762,54533,314,218.8286,16.26819,0.121161,14.39358,10.68906
2.58E+18,2295,53734,548,147.7822,22.77367,0.06710407,13.36966,9.944223
5.69E+17,505,52317,5,159.8779,1.576341,0.05788184,7.925794,10.16864
6.73E+17,598,52316,464,178.0297,65.43578,0.1083151,8.93992,10.46918
2.48E+18,2201,53904,493,244.6532,16.34616,0.1624734,16.89577,10.18454
9.87E+17,877,52353,84,166.1798,49.78948,0.1137355,12.61385,10.4542
3.31E+17,294,51986,202,196.1884,-0.9102945,0.1097967,17.01632,10.65947
3.10E+17,275,51910,149,161.9636,-0.2778215,0.1158864,14.21496,10.02156
1.44E+18,1283,52762,468,203.1183,49.05997,0.06126523,10.03848,9.232469
3.35E+18,2971,54590,530,256.9451,37.7314,0.06329435,21.7748,10.07242
1.64E+18,1455,53089,498,190.5316,47.48929,0.1416791,19.23397,11.32248
2.98E+18,2651,54507,16,199.634,21.04391,0.08199634,7.657839,9.553098
1.62E+18,1442,53050,534,173.2097,47.67554,0.1211447,13.47434,10.35644
2.99E+18,2657,54502,328,183.2393,26.0327,0.07624281,17.76416,10.49887
8.11E+17,720,52206,270,334.8431,-9.252361,0.08267862,8.897799,10.22965
1.63E+18,1450,53120,542,184.1879,43.19375,0.1158977,9.24587,10.34187
3.13E+18,2784,54529,281,209.3031,22.28179,0.06237872,29.68162,10.83658
1.97E+18,1751,53377,551,167.1872,14.18568,0.1258766,11.10751,9.831675
1.90E+18,1684,53239,87,246.4026,31.95477,0.09580345,9.649157,9.684961
2.65E+18,2354,53799,461,157.5034,30.33137,0.09640081,14.51678,10.56256
1.04E+18,925,52411,498,233.0642,-1.49417,0.08423197,13.16881,10.27181
5.87E+17,521,52326,191,189.9637,2.335825,0.09155153,14.73636,9.619593
1.12E+18,997,52734,469,154.023,6.706056,0.07219406,13.4516,10.59073
1.14E+18,1015,52734,276,173.3399,54.51215,0.1032711,12.59894,10.52666
2.42E+18,2150,54510,275,224.382,21.63705,0.04522395,29.33299,10.30795
2.44E+18,2167,53889,502,235.8712,18.11386,0.1088091,18.44075,11.18279
2.39E+18,2127,53859,347,213.0116,26.5267,0.1190311,8.238816,10.37244
2.42E+18,2150,54510,154,225.2487,21.83158,0.1536012,17.52539,10.81648
1.96E+18,1744,53055,268,149.7696,11.96981,0.0768827,10.71291,9.406237
2.39E+18,2123,53793,69,212.7879,26.43132,0.0679747,17.03374,10.2805
1.08E+18,959,52411,6,202.934,58.05295,0.06902011,12.4704,9.735795
2.27E+18,2020,53431,344,188.2351,34.47495,0.06098384,10.58212,10.13412
3.85E+17,342,51691,480,236.5812,0.4707483,0.05345554,12.30468,9.855008
1.12E+18,997,52734,118,154.7889,6.390606,0.1141656,11.55168,10.52608
9.60E+17,853,52374,115,204.6015,4.269266,0.08505268,8.901814,10.25617
1.53E+18,1359,53002,413,156.0151,42.00025,0.116263,12.65401,10.72174
6.49E+17,576,52325,93,157.8904,3.595075,0.06612071,9.685099,10.37787
1.52E+18,1349,52797,407,217.5645,41.21096,0.08242442,8.049107,10.24111
2.03E+18,1799,53556,109,201.6789,6.547698,0.1809243,9.24187,10.7658
2.27E+18,2012,53493,32,176.304,35.08624,0.06729618,16.95521,10.85673
2.79E+18,2480,53851,542,162.4102,16.45616,0.04956206,15.67455,9.732086
1.52E+18,1351,52790,438,223.6314,38.18175,0.120599,8.350683,10.48294
1.01E+18,901,52641,437,142.4886,49.93948,0.1250294,11.96889,10.98568
3.09E+18,2746,54232,272,214.636,15.01163,0.06012841,17.08039,10.69872
8.41E+17,747,52234,120,355.1431,14.80399,0.06372201,10.33756,9.895171
2.50E+18,2221,53792,21,177.5082,26.51845,0.1082699,27.93159,11.5566
1.77E+18,1576,53496,141,245.3227,26.07356,0.04830857,11.91198,9.315645
2.82E+18,2507,53876,39,176.9063,21.9935,0.09892052,10.62254,9.983152
8.30E+17,737,52518,206,335.6942,12.15469,0.1244229,12.11991,10.30141
8.11E+17,720,52206,230,335.4954,-9.196763,0.08404888,10.51657,9.436574
3.24E+18,2880,54509,291,185.3561,4.235101,0.07685529,13.30603,10.0271
1.54E+18,1371,52821,553,186.9189,45.10394,0.04764314,21.69222,10.71587
2.18E+18,1933,53381,540,134.3321,26.31094,0.08124976,16.45241,10.49867
1.79E+18,1594,52992,237,144.6755,34.56636,0.1751866,15.65692,11.1539
7.34E+17,652,52138,77,4.593145,-10.13208,0.06574766,16.30708,10.31666
1.81E+18,1610,53144,145,179.0125,12.16181,0.1019884,6.418675,9.857672
1.88E+18,1669,53433,14,207.4279,49.61716,0.1507226,11.93657,11.0201
1.95E+18,1729,53858,620,242.0111,7.746988,0.06844573,20.42679,10.19473
2.73E+18,2421,54153,283,122.0269,9.645393,0.1039062,8.294325,10.22842
2.40E+18,2130,53881,87,215.2745,27.43188,0.06453866,22.87562,10.62405
2.25E+18,2002,53471,147,200.4078,28.87628,0.07677458,27.28771,10.91875
1.64E+18,1458,53119,455,194.9116,41.95723,0.08483768,11.24089,10.19318
1.81E+18,1608,53138,578,176.4309,12.98307,0.1098237,9.487785,9.763782
7.03E+17,624,52377,479,245.547,46.92271,0.06844475,24.08908,9.304318
1.86E+18,1649,53149,347,227.6342,31.40431,0.1099748,8.230284,9.953567
1.53E+18,1363,53053,55,167.5078,43.555,0.06698263,20.71376,9.575344
2.17E+18,1925,53327,166,123.0986,20.06539,0.0367379,26.93023,10.07297
5.71E+17,507,52353,635,164.1089,2.547472,0.1575266,9.069219,11.00428
1.53E+18,1358,52994,398,154.3107,43.93074,0.1296085,12.96774,10.23694
1.09E+18,964,52646,579,167.3566,49.62983,0.07463507,8.450524,10.19936
2.50E+18,2218,53816,452,172.2449,27.79276,0.1240986,23.50044,10.96748
1.09E+18,964,52646,168,166.989,47.90273,0.1109203,12.87412,10.70959
1.56E+18,1386,53116,213,228.9966,32.75455,0.1308718,18.48186,9.973812
2.48E+18,2203,53915,613,248.4861,13.71132,0.04951749,5.229667,8.424397
1.78E+18,1580,53145,270,235.8499,31.5706,0.1622604,5.103243,10.58255
1.42E+18,1263,52708,142,116.782,20.05029,0.0843416,12.28431,9.452655
1.77E+18,1570,53149,443,250.7766,22.81454,0.1513098,7.388885,10.28136
2.41E+18,2140,53858,145,220.6805,22.62179,0.09549329,17.03522,10.74097
2.17E+18,1931,53358,42,131.4937,23.03453,0.06171704,8.919948,9.709562
3.14E+18,2787,54552,446,216.3081,22.11287,0.0607349,17.52088,9.978516
2.48E+18,2199,53556,298,239.4952,17.22896,0.05966874,8.902871,9.91263
8.88E+17,789,52342,252,214.2175,58.44031,0.09257133,13.09224,10.2711
1.47E+18,1307,52999,248,149.4043,9.293263,0.2269299,13.66343,10.49356
1.57E+18,1397,53119,386,221.5741,40.9755,0.1583387,11.95435,10.96717
1.31E+18,1160,52674,263,212.4933,56.30315,0.1563434,11.09427,10.70589
2.98E+18,2648,54485,77,191.9952,22.41245,0.09864235,9.328794,9.713614
1.44E+18,1281,52753,46,198.9077,47.93198,0.06203908,6.351419,9.933002
1.31E+18,1162,52668,148,219.1834,54.84511,0.09340794,10.88915,9.6688
1.03E+18,911,52426,155,203.5842,-2.553617,0.04691925,34.90565,10.53285
2.20E+18,1958,53385,4,158.1414,33.55843,0.04260188,26.70814,11.01341
2.52E+18,2235,53847,400,187.1977,27.70808,0.1341492,14.95388,10.56063
2.18E+18,1936,53330,133,137.4563,28.91031,0.1027238,14.65405,10.32803
9.71E+17,862,52325,522,126.2044,34.14633,0.08459292,10.64838,10.13234
5.81E+17,516,52017,434,179.6438,3.111734,0.08230664,12.04035,10.16649
3.13E+18,2779,54540,436,225.4257,17.96618,0.1535382,10.59379,10.59533
2.56E+18,2274,53726,33,128.4084,15.53442,0.09045701,18.95477,10.63652
1.07E+18,953,52411,582,179.3004,60.13025,0.1351573,10.51682,10.57724
2.98E+18,2646,54479,373,185.7958,23.54452,0.128132,11.28715,10.5606
2.29E+18,2034,53466,18,168.0472,34.02717,0.07959108,6.965343,10.31165
2.26E+18,2003,53442,81,186.2097,35.72287,0.08831208,10.55942,10.16617
2.27E+18,2018,53800,38,197.4304,37.86366,0.1807557,7.836165,10.88647
2.01E+18,1786,54450,195,136.3093,61.27932,0.1812425,7.726388,10.61145
4.26E+17,378,52146,137,341.3915,-1.227411,0.06969275,7.584635,9.513132
1.14E+18,1014,52707,445,173.6037,55.59777,0.06469934,10.21566,9.88481
1.99E+18,1767,53436,326,185.4082,16.10563,0.1794615,9.16746,11.04309
2.41E+18,2136,53494,357,217.3033,23.57482,0.06533254,6.874499,10.08648
2.36E+18,2097,53491,196,176.236,33.62545,0.07121681,16.71146,10.17358
1.02E+18,904,52381,127,154.7531,52.51844,0.164961,10.03389,10.55645
4.98E+17,442,51882,622,127.9271,51.42651,0.08127932,16.8041,9.479197
1.55E+18,1379,53084,505,211.8891,39.82729,0.08012177,11.38977,10.13272
2.58E+18,2295,53734,544,147.89,22.49107,0.08083306,8.983898,10.19081
2.23E+18,1982,53436,597,160.2251,33.80734,0.08527516,7.540466,9.523687
1.89E+18,1681,53172,29,239.9434,37.24388,0.05688336,10.03334,9.889772
1.56E+18,1381,53089,546,217.4624,38.02996,0.127432,15.38357,10.18723
1.43E+18,1270,52991,52,132.3196,30.51182,0.109573,15.03034,10.58187
9.44E+17,838,52378,139,175.0674,3.8638,0.09916747,8.597598,10.56003
1.93E+18,1717,53883,318,225.2621,9.225286,0.1416627,12.60065,10.49539
1.43E+18,1269,52937,249,129.8407,29.55376,0.06396437,9.613379,9.566067
2.24E+18,1991,53446,403,178.1744,33.45127,0.2143135,10.3674,11.13492
5.71E+17,507,52353,429,162.3119,2.781425,0.04126576,13.54332,9.511337
1.53E+18,1363,53053,34,167.7159,42.72317,0.1360773,8.653134,10.61523
2.79E+18,2479,54174,330,160.4354,19.2348,0.1833038,21.58362,10.57693
2.94E+18,2612,54480,234,186.9092,19.52519,0.07528765,9.519589,9.839113
2.28E+18,2021,53475,196,194.5397,39.87806,0.05714519,16.67021,9.619799
1.01E+18,897,52605,198,133.8002,44.60704,0.08847392,14.24153,10.35554
2.04E+18,1809,53792,273,211.1171,7.707976,0.1109698,6.901699,10.21601
2.28E+18,2027,53433,444,179.3244,39.31283,0.1168124,12.5679,10.92412
2.07E+18,1840,53472,498,215.8238,34.15276,0.1567537,8.005494,10.49051
2.41E+18,2138,53757,273,218.8831,29.90813,0.0978229,6.70442,10.11692
6.79E+17,603,52056,492,201.8883,64.79176,0.09829962,10.2103,10.28571
1.61E+18,1426,52993,542,152.5248,37.99804,0.1119361,5.191791,10.25094
7.01E+17,623,52051,200,243.1686,50.56405,0.06070322,7.599286,9.308692
2.36E+18,2100,53713,600,172.2632,33.67729,0.03445841,17.90926,9.143366
2.37E+18,2106,53714,499,166.3188,32.62364,0.08224847,13.1169,10.19801
1.52E+18,1352,52819,458,225.9917,38.10913,0.07552083,6.900267,10.24318
2.89E+18,2571,54055,126,125.2023,8.605395,0.08020722,14.84096,9.549311
2.41E+18,2137,54206,64,220.4315,27.15779,0.06958053,6.575647,9.60828
3.32E+18,2953,54560,439,230.1706,1.852772,0.05249248,19.03272,9.773581
3.15E+18,2794,54537,350,230.2836,18.05842,0.08427423,13.75117,10.06399
3.85E+17,342,51691,74,237.596,-0.006620015,0.0830428,9.385934,10.16139
4.86E+17,432,51884,266,114.1474,39.79182,0.1669926,12.97165,10.78152
3.11E+18,2766,54242,113,228.9128,14.97238,0.07267442,13.0107,10.08296
2.10E+18,1864,53313,172,110.9182,41.47534,0.08414735,14.91627,9.989765
2.35E+18,2091,53447,613,166.2967,37.89706,0.07290844,15.4888,10.23089
2.28E+18,2025,53431,516,161.7099,34.33972,0.1613606,12.45844,11.11647
2.39E+18,2121,54180,329,210.0832,33.17548,0.1100959,14.24914,10.41235
8.51E+17,756,52577,527,118.48,35.06227,0.07395755,8.396829,9.81588
2.84E+18,2518,54243,17,237.6325,15.26292,0.1292816,13.49108,10.72838
2.06E+18,1829,53494,226,220.9944,5.636191,0.08662853,18.26201,10.49942
2.84E+18,2523,54572,261,239.0994,10.21809,0.1235917,7.661835,10.24218
2.24E+18,1987,53765,36,194.2076,33.95415,0.1607179,11.78126,10.58361
2.93E+18,2601,54144,395,191.4938,17.77486,0.1432654,12.54825,10.68393
2.20E+18,1955,53442,253,153.7925,33.44034,0.1228788,14.69504,10.88357
2.29E+18,2031,53848,351,192.5212,36.09358,0.08095581,16.48285,10.23831
2.04E+18,1810,53794,382,212.8052,9.890882,0.1345157,8.019178,10.60995
1.51E+18,1342,52793,75,252.6979,29.66594,0.09197877,11.61567,10.72515
9.44E+17,838,52378,556,175.606,5.409549,0.09263235,15.59614,10.41999
2.26E+18,2006,53476,392,194.3942,33.67659,0.07322743,19.02739,10.49479
1.85E+18,1642,53115,259,210.0057,36.31073,0.09928439,20.86334,10.88895
6.41E+17,569,52264,195,143.3857,3.383989,0.08508678,20.21889,10.50617
1.36E+18,1210,52701,257,132.0027,32.83325,0.04571242,11.71712,9.569617
1.54E+18,1372,53062,208,189.1623,44.04034,0.06389363,6.128086,9.505803
1.00E+18,892,52378,443,123.0461,37.44187,0.1242376,4.722113,7.420114
2.28E+18,2029,53819,373,195.6727,32.20907,0.05279224,11.74062,8.999487
1.57E+18,1397,53119,278,221.1087,40.86164,0.1314188,11.40609,10.38058
1.37E+18,1220,52723,97,165.5954,8.618343,0.1013327,8.762632,10.31911
2.44E+18,2168,53886,468,236.631,20.50988,0.1593114,16.00667,10.97869
2.03E+18,1800,53884,374,200.7101,9.771661,0.1189018,15.5922,9.908655
2.51E+18,2229,53823,531,182.8418,28.38073,0.08685232,11.7084,9.823052
2.08E+18,1844,54138,193,225.4926,29.70591,0.1069544,10.67225,10.35066
7.47E+17,663,52145,483,24.86394,-8.990979,0.04164585,11.15011,9.856174
3.55E+17,315,51663,508,235.1105,0.4585295,0.09336282,10.67475,10.44646
3.55E+17,315,51663,235,234.5962,0.06346937,0.09201457,8.403026,9.989835
2.00E+18,1773,53112,501,199.946,15.04779,0.07176197,19.24372,9.254156
9.92E+17,881,52368,571,178.2859,53.01116,0.07109923,14.2727,10.10872
7.31E+17,649,52201,419,358.1778,-9.770379,0.07664509,9.986502,10.10932
5.08E+17,451,51908,306,137.9939,56.4908,0.1035523,14.36269,10.60153
2.27E+18,2013,53818,83,186.4239,31.5973,0.1357667,6.583465,10.41866
1.03E+18,919,52409,22,220.3265,-2.495948,0.1321215,5.161805,10.04508
9.85E+17,875,52354,35,161.2725,49.1651,0.1703866,6.739738,10.83428
5.03E+17,447,51877,301,130.1525,51.94441,0.1140233,14.55957,10.66465
2.27E+18,2015,53819,68,188.0412,33.7083,0.1302042,5.400356,10.39706
4.86E+17,432,51884,179,115.2298,39.56956,0.08675057,9.534249,10.06462
1.34E+18,1193,52652,279,137.4258,5.364789,0.05816824,10.87389,9.836497
1.90E+18,1685,53463,628,248.857,30.92426,0.09840564,8.398517,10.41289
2.36E+18,2096,53446,639,160.8113,35.42258,0.1418472,7.314166,10.5087
7.50E+17,666,52149,171,30.46493,-9.026448,0.136002,17.17776,10.85792
2.11E+18,1871,53384,556,122.6153,54.96112,0.1388571,8.90423,10.47801
6.52E+17,579,52338,404,162.5656,5.622691,0.06882818,9.29399,10.29797
2.40E+18,2133,53917,519,217.7293,30.27945,0.1278293,16.70945,10.38946
6.23E+17,553,51999,500,138.0339,52.58961,0.07392576,10.8273,10.13846
7.00E+17,622,52054,384,241.6361,49.59641,0.1530176,12.00761,10.11417
3.25E+17,289,51990,295,185.5717,-0.7139902,0.07299951,3.697756,10.0953
8.22E+17,730,52466,430,321.3438,11.44936,0.08625513,12.28162,10.27831
2.37E+18,2106,53714,101,166.8524,32.29342,0.152662,14.31748,10.58363
3.32E+17,295,51985,611,199.1281,0.9817182,0.08188421,7.24192,10.39445
3.67E+17,326,52375,117,172.2298,-2.685779,0.140311,9.654338,10.27038
1.45E+18,1287,52728,347,213.9523,46.40364,0.1205899,7.969562,10.34304
1.82E+18,1620,53137,477,175.7645,7.847342,0.1051259,7.896751,10.32903
3.73E+17,331,52368,53,181.0576,-3.38838,0.04701962,13.52985,9.62885
2.06E+18,1830,54560,639,224.7402,5.676022,0.093222,11.9548,10.37243
2.83E+18,2509,54180,448,176.9288,20.97534,0.02417646,6.378712,8.493072
3.14E+18,2791,54556,555,224.8114,19.97225,0.100738,10.05736,10.13543
1.78E+18,1579,53473,531,239.1678,30.9433,0.08878427,5.560679,10.38194
2.36E+18,2094,53851,121,205.1109,28.85363,0.1035945,9.015078,10.10894
2.02E+18,1797,54507,530,199.4225,8.516406,0.100616,12.60341,9.745448
2.42E+18,2151,54523,52,227.1411,27.08927,0.1230269,6.45732,10.33943
1.00E+18,892,52378,162,122.3851,35.65668,0.09145854,4.976832,9.970395
1.35E+18,1202,52672,265,144.0667,44.53186,0.1214819,9.325499,9.68421
1.01E+18,894,52615,443,127.1169,40.8137,0.1013174,13.98208,10.32886
6.61E+17,587,52026,28,222.3785,3.550037,0.1660022,10.77997,10.5026
1.77E+18,1575,53493,552,245.4285,25.89295,0.09556714,9.699842,9.756312
2.36E+18,2095,53474,357,179.3987,32.35345,0.1380517,7.305301,10.5557
2.10E+18,1868,53318,353,115.7044,50.2199,0.07276731,16.80079,9.357093
3.23E+17,287,52023,365,182.5271,1.240633,0.1088599,9.806697,10.3826
3.15E+18,2795,54563,405,234.1675,17.69414,0.08948508,12.0911,10.22339
1.62E+18,1439,53003,354,166.4962,41.24503,0.07574879,8.756252,10.0505
1.98E+18,1762,53415,62,178.4947,14.60001,0.07265175,5.164212,9.612743
3.10E+17,275,51910,3,162.4445,-0.6513531,0.06768276,10.93806,9.78412
2.23E+18,1978,53473,251,202.1022,28.2825,0.0731295,10.74232,9.526774
1.96E+18,1743,53054,35,149.5967,11.93104,0.08016236,7.237412,9.628811
9.53E+17,846,52407,146,190.0876,4.251288,0.04730975,19.14033,9.980045
7.36E+17,654,52146,246,7.335884,-11.00983,0.1519734,9.122612,10.81607
2.43E+18,2161,53878,390,230.7035,23.00617,0.154836,11.85863,11.00644
1.45E+18,1288,52731,483,218.9182,45.14896,0.09290505,17.64843,11.1332
9.94E+17,883,52430,361,182.166,53.6872,0.06349596,12.60865,10.0258
1.08E+18,958,52410,516,199.1308,59.76215,0.1614344,4.211158,10.58988
2.93E+18,2606,54154,432,202.2368,17.05828,0.07464151,18.50035,10.00734
2.36E+18,2098,53460,253,174.01,32.96344,0.07388562,9.21602,10.02722
8.06E+17,716,52203,547,329.8362,-7.499418,0.08412358,9.040802,10.16628
1.81E+18,1609,53142,482,177.5862,12.68463,0.08318484,10.19246,10.16659
5.80E+17,515,52051,503,178.7214,2.822353,0.07715994,17.60446,10.00323
1.65E+18,1466,53083,228,207.8155,44.69294,0.09597738,8.603768,10.71302
2.52E+18,2234,53823,202,187.4924,28.89126,0.1261327,10.50148,9.887709
1.09E+18,968,52412,612,180.2139,50.48359,0.1312349,8.260014,9.99862
3.13E+18,2780,54557,64,229.191,16.50883,0.1433458,11.3015,10.00715
2.83E+18,2511,53882,540,177.7831,22.29992,0.1077086,10.23925,9.66713
2.42E+18,2145,54212,601,225.013,27.41631,0.1747182,6.089209,10.01119
2.92E+18,2593,54175,456,159.5313,19.24906,0.06304004,20.32638,10.39964
2.36E+18,2098,53460,453,173.5605,34.41467,0.04113096,10.16192,8.868676
2.18E+18,1937,53388,430,138.9488,28.68665,0.03514305,10.77589,9.502445
1.96E+18,1739,53050,196,137.4127,10.31983,0.1617771,15.43242,10.82823
2.49E+18,2214,53794,632,170.0387,26.73657,0.1198442,16.35189,10.46003
2.37E+18,2101,53858,110,205.0174,36.09826,0.1407471,15.72245,10.10736
1.39E+18,1237,52762,257,152.6006,7.896777,0.0827028,14.5081,10.30189
